id;name;type;fgc_guarantee;active;minimum_investment;financial_risk;daily_liquidity;indexer_profitability;type_profitability;value_profitability;redemption_period;net_profitability;gross_income;distributor_name;issuer_name;risk;thumbnail;financial_risk_original;cdi_yearly;ipca_12
4089;CDB Banco Fibra IPCA + 7,85%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;11/03/2033;11.92;13.31;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3587;CDB Banco Pine IPCA + 8,00%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;8.00;13/02/2030;11.83;13.46;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
2906;CDB Pagbank Pós-Fixado 140,00% CDI;CDB;1;1;0.99;Baixo;No Vencimento;CDI;POST_FIXED;140.00;24/03/2025;11.80;15.47;XP Investimentos;Pagbank;1;https://investidor10.com.br//storage/stocks/thumbnails/677e797146501.png;LOW;11.13;5.06
4084;CDB Banco Pine IPCA + 8,25%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;8.25;11/03/2027;11.78;13.73;Itaú Unibanco;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4087;CDB Banco Fibra IPCA + 7,90%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.90;11/09/2030;11.78;13.36;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3035;CDB Banco Pine Pré-fixado 14,75%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.75;31/10/2025;11.74;14.75;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3581;CDB Banco Pine IPCA + 7,95%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.95;14/02/2029;11.70;13.41;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3844;CDB Banco C6 Consignado IPCA + 7,75%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.75;25/02/2031;11.68;13.20;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
2401;CDB Banco Pine IPCA + 7,85%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;22/01/2030;11.68;13.31;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4091;CDB Banco Pine IPCA + 7,75%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.75;11/03/2031;11.68;13.20;Itaú Unibanco;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3616;CDB BTG Pactual Pré-fixado 14,58%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.58;13/02/2026;11.66;14.58;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
3636;CDB Banco C6 Consignado IPCA + 7,90%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.90;13/02/2029;11.65;13.36;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
2519;CDB Banco Pine IPCA + 7,80%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.80;23/01/2030;11.64;13.25;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3201;CDB Banco Pine Pré-fixado 14,60%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.60;04/11/2025;11.63;14.60;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3845;CDB Banco C6 Consignado IPCA + 7,75%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.75;25/02/2030;11.60;13.20;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
2730;CDB Banco Daycoval IPCA + 7,85%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;29/01/2029;11.60;13.31;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
2550;CDB Banco Pine IPCA + 7,85%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;24/01/2029;11.60;13.31;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3860;CDB Banco Original IPCA + 8,50%;CDB;1;1;1436.94;Baixo;No Vencimento;IPCA+;HYBRID;8.50;19/05/2026;11.57;13.99;BTG Pactual;Banco Original;1;https://investidor10.com.br/storage/companies/6751de6021724.png;LOW;11.13;5.06
4090;CDB Banco Fibra IPCA + 7,80%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.80;11/03/2029;11.56;13.25;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
4093;CDB Banco Pine IPCA + 7,70%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.70;11/03/2030;11.55;13.15;Itaú Unibanco;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3008;CDB Banco Daycoval IPCA + 7,70%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.70;31/01/2030;11.54;13.15;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3647;CDB Agibank IPCA + 8,40%;CDB;1;1;1513.53;Baixo;No Vencimento;IPCA+;HYBRID;8.40;25/08/2026;11.52;13.89;Banco Inter;Banco Agibank;1;https://investidor10.com.br/storage/companies/6723e55fc7db5.jpg;LOW;11.13;5.06
4026;CDB Banco Pine IPCA + 8,40%;CDB;1;1;1416.55;Baixo;No Vencimento;IPCA+;HYBRID;8.40;30/08/2026;11.52;13.89;Banco Inter;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4088;CDB Banco Pine IPCA + 7,85%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;11/03/2028;11.52;13.31;Itaú Unibanco;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3635;CDB Banco C6 Consignado IPCA + 7,85%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.85;13/02/2028;11.51;13.31;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
3582;CDB Banco C6 Consignado IPCA + 7,75%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.75;14/02/2029;11.51;13.20;Nubank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
3868;CDB BTG Pactual Pré-fixado 14,38%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.38;26/02/2026;11.50;14.38;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
2734;CDB Banco Pine IPCA + 7,60%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.60;28/01/2030;11.45;13.04;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4096;CDB Banco Pine IPCA + 7,65%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.65;11/03/2029;11.42;13.10;Itaú Unibanco;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
2561;CDB Banco Original IPCA + 8,30%;CDB;1;1;1486.94;Baixo;No Vencimento;IPCA+;HYBRID;8.30;25/06/2026;11.41;13.78;Banco Inter;Banco Original;1;https://investidor10.com.br/storage/companies/6751de6021724.png;LOW;11.13;5.06
4114;CDB Banco C6 Consignado IPCA + 7,60%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.60;11/03/2029;11.37;13.04;Itaú Unibanco;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
4019;CDB Banco Pan IPCA + 8,20%;CDB;1;1;1531.66;Baixo;No Vencimento;IPCA+;HYBRID;8.20;25/11/2026;11.37;13.67;Banco Inter;Banco Pan;1;https://investidor10.com.br/storage/companies/66db00fbb3251.jpg;LOW;11.13;5.06
4027;CDB Banco Pine IPCA + 8,20%;CDB;1;1;103.29;Baixo;No Vencimento;IPCA+;HYBRID;8.20;04/11/2026;11.37;13.67;Banco Inter;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3005;CDB Banco Daycoval IPCA + 7,60%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.60;31/01/2029;11.37;13.04;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3999;CDB BS2 IPCA + 8,20%;CDB;1;1;1531.17;Baixo;No Vencimento;IPCA+;HYBRID;8.20;15/09/2026;11.35;13.67;Banco Inter;Banco BS2;1;https://investidor10.com.br/storage/companies/673b9d5c12354.jpg;LOW;11.13;5.06
3966;CDB Banco BMG IPCA + 8,20%;CDB;1;1;159.37;Baixo;No Vencimento;IPCA+;HYBRID;8.20;17/08/2026;11.34;13.67;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
4097;CDB Banco C6 Consignado IPCA + 7,65%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.65;11/03/2028;11.33;13.10;Itaú Unibanco;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
4098;CDB Banco Fibra IPCA + 7,60%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.60;11/09/2028;11.33;13.04;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3962;CDB Banco BMG IPCA + 8,20%;CDB;1;1;14.37;Baixo;No Vencimento;IPCA+;HYBRID;8.20;22/06/2026;11.32;13.67;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
4014;CDB Banco Original IPCA + 8,20%;CDB;1;1;1476.37;Baixo;No Vencimento;IPCA+;HYBRID;8.20;30/06/2026;11.32;13.67;Banco Inter;Banco Original;1;https://investidor10.com.br/storage/companies/6751de6021724.png;LOW;11.13;5.06
3348;CDB Banco BS2 Pós-fixado 119,00% CDI;CDB;1;1;106.11;Baixo;No Vencimento;CDI;POST_FIXED;119.00;31/05/2027;11.30;13.15;Nubank;Banco BS2;1;https://investidor10.com.br/storage/companies/673b9d5c12354.jpg;LOW;11.13;5.06
3963;CDB Banco BMG IPCA + 8,20%;CDB;1;1;162.34;Baixo;No Vencimento;IPCA+;HYBRID;8.20;12/04/2026;11.30;13.67;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
4050;CDB Banco Itaú IPCA + 7,43%;CDB;1;1;10000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.43;10/03/2030;11.30;12.87;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
4085;CDB Banco Fibra IPCA + 8,15%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;8.15;11/09/2026;11.30;13.62;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3583;CDB Banco Daycoval IPCA + 7,53%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.53;14/02/2029;11.30;12.97;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3856;CDB Banco Master IPCA + 8,70%;CDB;1;1;1471.37;Baixo;No Vencimento;IPCA+;HYBRID;8.70;26/09/2025;11.29;14.20;BTG Pactual;Banco Master;1;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;LOW;11.13;5.06
3847;CDB Banco C6 Consignado IPCA + 7,60%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.60;25/02/2028;11.28;13.04;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
4092;CDB Banco BMG IPCA + 7,70%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.70;11/03/2027;11.28;13.15;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
4095;CDB Banco C6 Consignado IPCA + 7,70%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.70;11/03/2027;11.28;13.15;Itaú Unibanco;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
3634;CDB Banco C6 Consignado IPCA + 8,05%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;8.05;13/02/2027;11.27;13.52;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
4119;CDB Banco BMG IPCA + 7,39%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.39;11/03/2030;11.26;12.82;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
2883;CDB Sofisa Direto IPCA + 7,40%;CDB;1;1;1.0;Baixo;No Vencimento;IPCA+;HYBRID;7.40;04/02/2030;11.26;12.83;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
3066;CDB Banco Daycoval IPCA + 7,49%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.49;05/02/2029;11.26;12.93;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3337;CDB Luso Brasileiro Pós-fixado 123,00% CDI;CDB;1;1;1406.85;Baixo;No Vencimento;CDI;POST_FIXED;123.00;20/05/2026;11.24;13.59;Nubank;BANCO LUSO BRASILEIRO;1;https://investidor10.com.br/storage/companies/674f149d29790.jpg;LOW;11.13;5.06
4115;CDB Banco Fibra IPCA + 7,55%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.55;11/03/2028;11.24;12.99;Itaú Unibanco;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
3939;CDB Banco BMG IPCA + 7,65%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.65;08/03/2027;11.24;13.10;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3964;CDB Banco BMG IPCA + 8,10%;CDB;1;1;173.87;Baixo;No Vencimento;IPCA+;HYBRID;8.10;15/06/2026;11.23;13.57;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3227;CDB Banco Original IPCA + 8,10%;CDB;1;1;1496.32;Baixo;No Vencimento;IPCA+;HYBRID;8.10;25/06/2026;11.23;13.57;Banco Inter;Banco Original;1;https://investidor10.com.br/storage/companies/6751de6021724.png;LOW;11.13;5.06
2417;CDB Banco Fibra IPCA + 8,10%;CDB;1;1;1417.67;Baixo;No Vencimento;IPCA+;HYBRID;8.10;06/05/2026;11.22;13.57;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
4020;CDB Banco Pan IPCA + 8,00%;CDB;1;1;1434.99;Baixo;No Vencimento;IPCA+;HYBRID;8.00;05/02/2027;11.22;13.46;Banco Inter;Banco Pan;1;https://investidor10.com.br/storage/companies/66db00fbb3251.jpg;LOW;11.13;5.06
4086;CDB Banco BMG IPCA + 8,05%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;8.05;11/09/2026;11.22;13.52;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3947;CDB Banco BMG IPCA + 7,48%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.48;17/08/2028;11.21;12.92;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
4028;CDB Banco Pine IPCA + 8,00%;CDB;1;1;104.83;Baixo;No Vencimento;IPCA+;HYBRID;8.00;21/12/2026;11.21;13.46;Banco Inter;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3997;CDB BR Partners IPCA + 8,00%;CDB;1;1;1025.64;Baixo;No Vencimento;IPCA+;HYBRID;8.00;10/12/2026;11.20;13.46;Banco Inter;BR Partners;1;https://investidor10.com.br/storage/companies/6101bad947f34.jpg;LOW;11.13;5.06
2881;CDB Sofisa Direto IPCA + 7,40%;CDB;1;1;1.0;Baixo;No Vencimento;IPCA+;HYBRID;7.40;28/02/2029;11.19;12.83;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
4116;CDB Banco BMG IPCA + 7,44%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.44;11/09/2028;11.18;12.88;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3944;CDB Banco BMG IPCA + 7,39%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.39;05/03/2029;11.18;12.82;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3016;CDB Banco Pine IPCA + 7,30%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.30;31/01/2030;11.17;12.73;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3967;CDB Banco BMG IPCA + 8,00%;CDB;1;1;163.32;Baixo;No Vencimento;IPCA+;HYBRID;8.00;17/08/2026;11.16;13.46;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
2656;CDB Banco XP Pré-Fixado 14,50%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.50;10/09/2025;11.15;14.50;Rico;Banco XP;1;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;LOW;11.13;5.06
3965;CDB Banco BMG IPCA + 8,00%;CDB;1;1;117.93;Baixo;No Vencimento;IPCA+;HYBRID;8.00;29/06/2026;11.15;13.46;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3858;CDB Agibank IPCA + 8,50%;CDB;1;1;1145.34;Baixo;No Vencimento;IPCA+;HYBRID;8.50;03/11/2025;11.14;13.99;BTG Pactual;Banco Agibank;1;https://investidor10.com.br/storage/companies/6723e55fc7db5.jpg;LOW;11.13;5.06
4185;CDB BTG Pactual IPCA + 8,03%;CDB;1;1;500.0;Baixo;No Vencimento;IPCA+;HYBRID;8.03;14/03/2026;11.14;13.50;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
3959;CDB Banco Fibra IPCA + 7,55%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.55;09/03/2027;11.14;12.99;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
2546;CDB BR Partners IPCA + 7,90%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.90;27/01/2027;11.13;13.36;BTG Pactual;BR Partners;1;https://investidor10.com.br/storage/companies/6101bad947f34.jpg;LOW;11.13;5.06
2637;CDB Banco Daycoval IPCA + 7,95%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.95;27/07/2026;11.11;13.41;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
4025;CDB Banco Pine IPCA + 8,40%;CDB;1;1;1431.02;Baixo;No Vencimento;IPCA+;HYBRID;8.40;19/02/2026;11.10;13.89;Banco Inter;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4051;CDB Banco Itaú IPCA + 7,31%;CDB;1;1;10000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.31;10/03/2029;11.10;12.74;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
4018;CDB Banco Pan IPCA + 8,40%;CDB;1;1;1485.33;Baixo;No Vencimento;IPCA+;HYBRID;8.40;22/01/2026;11.09;13.89;Banco Inter;Banco Pan;1;https://investidor10.com.br/storage/companies/66db00fbb3251.jpg;LOW;11.13;5.06
3937;CDB Banco BMG IPCA + 7,38%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.38;06/03/2028;11.08;12.81;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3498;CDB BTG Pactual IPCA + 7,37%;CDB;1;1;500.0;Baixo;No Vencimento;IPCA+;HYBRID;7.37;11/02/2028;11.07;12.80;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
1800;CDB Banco Arbi Pós-Fixado 115,00% CDI;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;POST_FIXED;115.00;16/01/2029;11.06;12.71;Banco Inter;Banco Arbi;1;https://investidor10.com.br/storage/companies/67409095076c2.png;LOW;11.13;5.06
4121;CDB Banco BMG IPCA + 7,36%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.36;11/03/2028;11.06;12.79;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3848;CDB Banco C6 Consignado IPCA + 7,80%;CDB;1;1;100.0;Baixo;No Vencimento;IPCA+;HYBRID;7.80;25/02/2027;11.05;13.25;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
3961;CDB Banco Fibra IPCA + 7,35%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.35;07/03/2028;11.05;12.78;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
4015;CDB Banco Pan IPCA + 8,40%;CDB;1;1;1570.62;Baixo;No Vencimento;IPCA+;HYBRID;8.40;16/10/2025;11.05;13.89;Banco Inter;Banco Pan;1;https://investidor10.com.br/storage/companies/66db00fbb3251.jpg;LOW;11.13;5.06
4022;CDB Banco Pine IPCA + 8,40%;CDB;1;1;1692.17;Baixo;No Vencimento;IPCA+;HYBRID;8.40;03/10/2025;11.05;13.89;Banco Inter;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4120;CDB Banco BMG IPCA + 7,38%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.38;11/09/2027;11.04;12.81;Itaú Unibanco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3768;CDB Banco BMG IPCA + 7,37%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.37;14/09/2027;11.03;12.80;Banco Inter;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3777;CDB Banco Digimais Pós-fixado 113,00% CDI;CDB;1;1;100.0;Baixo;No Vencimento;CDI;POST_FIXED;113.00;23/02/2031;11.03;12.49;Nubank;Banco Digimais;1;https://investidor10.com.br/storage/companies/6716aa1c977b6.png;LOW;11.13;5.06
2851;CDB Mercado Livre Pré-Fixado 14,35%;CDB;1;1;5000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.35;29/07/2025;11.02;14.35;BTG Pactual;Mercado Livre;1;https://investidor10.com.br//storage/stocks/thumbnails/AkHDu8ZarPEqgj9DeOYkeX9kX60klpaAuXvYXEKl.jpg;LOW;11.13;5.06
3938;CDB Banco BMG IPCA + 7,37%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.37;23/08/2027;11.02;12.80;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
2737;CDB Banco Daycoval IPCA + 7,77%;CDB;1;1;20000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.77;28/01/2027;11.02;13.22;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3036;CDB Banco Pine Pré-fixado 14,35%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.35;31/07/2025;11.02;14.35;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
4118;CDB Banco BS2 IPCA + 7,40%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.40;11/03/2027;11.01;12.83;Itaú Unibanco;Banco BS2;1;https://investidor10.com.br/storage/companies/673b9d5c12354.jpg;LOW;11.13;5.06
3958;CDB Banco Fibra IPCA + 7,40%;CDB;1;1;1000.0;Baixo;No Vencimento;IPCA+;HYBRID;7.40;08/03/2027;11.01;12.83;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
2880;CDB Sofisa Direto IPCA + 7,30%;CDB;1;1;1.0;Baixo;No Vencimento;IPCA+;HYBRID;7.30;14/02/2028;11.00;12.73;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
3861;CDB Agibank IPCA + 8,80%;CDB;1;1;1539.06;Baixo;No Vencimento;IPCA+;HYBRID;8.80;19/08/2025;10.99;14.31;BTG Pactual;Banco Agibank;1;https://investidor10.com.br/storage/companies/6723e55fc7db5.jpg;LOW;11.13;5.06
3092;CDB Banco Pine Pré-fixado 14,30%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.30;04/08/2025;10.98;14.30;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
